代码,名称,二级行业代码,二级行业名称,三级行业代码,三级行业名称
603126,中材节能,2082,环境保护,5216,环境保护Ⅱ
603127,昭衍新药,2025,医疗服务,5205,医疗服务Ⅱ
603128,华贸物流,2062,仓储物流,5185,仓储物流Ⅱ
603129,春风动力,2042,汽车制造,5127,专用车
603131,上海沪工,2038,专用设备,5114,其他专用设备
603133,碳元科技,2047,电子元器件,5145,电子元器件材料
603136,天目湖,2068,旅游,5168,旅游Ⅱ
603138,海量数据,2063,软件及系统,5155,行业应用系统
603139,康惠制药,2022,中药,5074,中成药
603157,拉夏贝尔,2012,服装,5040,服装Ⅱ
603158,腾龙股份,2043,汽车配件,5129,汽车配件Ⅱ
603159,上海亚虹,2038,专用设备,5114,其他专用设备
603160,汇顶科技,2047,电子元器件,5143,集成电路
603165,荣晟环保,2014,造纸,5044,特种纸
603166,福达股份,2043,汽车配件,5129,汽车配件Ⅱ
603167,渤海轮渡,2057,水上运输,5178,内河沿海运输
603168,莎普爱思,2021,医药制造,5072,化学药剂
603169,兰石重装,2038,专用设备,5110,重型设备
603177,德创环保,2082,环境保护,5216,环境保护Ⅱ
603178,圣龙股份,2043,汽车配件,5128,汽车发动机
603179,新泉股份,2043,汽车配件,5129,汽车配件Ⅱ
603180,金牌厨柜,2013,木材家具,5042,木材家具Ⅱ
603181,皇马科技,2016,化工,5051,精细化工
603183,建研院,2054,工程建筑,5192,一般工程
603186,华正新材,2047,电子元器件,5142,印制电路板
603188,亚邦股份,2016,化工,5051,精细化工
603189,网达软件,2063,软件及系统,5155,行业应用系统
603196,日播时尚,2012,服装,5040,服装Ⅱ
603197,保隆科技,2043,汽车配件,5129,汽车配件Ⅱ
603198,迎驾贡酒,2010,酿酒,5030,白酒
603199,九华旅游,2068,旅游,5168,旅游Ⅱ
603200,上海洗霸,2082,环境保护,5216,环境保护Ⅱ
603203,快克股份,2038,专用设备,5114,其他专用设备
603208,江山欧派,2013,木材家具,5042,木材家具Ⅱ
603218,日月股份,2034,工程机械,5098,工程机械Ⅱ
603222,济民制药,2021,医药制造,5072,化学药剂
603223,恒通股份,2062,仓储物流,5185,仓储物流Ⅱ
603225,新凤鸣,2020,化纤,5064,涤纶
603226,菲林格尔,2013,木材家具,5042,木材家具Ⅱ
603227,雪峰科技,2016,化工,5052,民爆
603228,景旺电子,2047,电子元器件,5142,印制电路板
603229,奥翔药业,2021,医药制造,5071,化学原料药
603232,格尔软件,2063,软件及系统,5155,行业应用系统
603233,大参林,2024,医药流通,5080,医药流通Ⅱ
603238,诺邦股份,2011,纺织,5036,棉纺
603239,浙江仙通,2043,汽车配件,5129,汽车配件Ⅱ
603258,电魂网络,2076,互联网,5158,互联网Ⅱ
603260,合盛硅业,2007,有色金属,5019,金属压延
603266,天龙股份,2081,塑胶制品,5211,塑料
603268,松发股份,2079,轻工产品,5174,轻工产品Ⅱ
603269,海鸥股份,2038,专用设备,5114,其他专用设备
603277,银都股份,2038,专用设备,5114,其他专用设备
603278,大业股份,2033,金属制品,5093,金属制品Ⅱ
603286,日盈电子,2043,汽车配件,5129,汽车配件Ⅱ
603288,海天味业,2009,食品饮料,5213,食品
603289,泰瑞机器,2038,专用设备,5114,其他专用设备
603298,杭叉集团,2038,专用设备,5114,其他专用设备
603299,井神股份,2016,化工,5053,无机盐
603300,华铁科技,2075,多元金融,5190,多元金融Ⅱ
603303,得邦照明,2047,电子元器件,5140,显示器件
603305,旭升股份,2043,汽车配件,5129,汽车配件Ⅱ
603306,华懋科技,2043,汽车配件,5129,汽车配件Ⅱ
603308,应流股份,2037,机械配件,5097,其他基础件
603309,维力医疗,2025,医疗服务,5081,医疗器械
603311,金海环境,2082,环境保护,5216,环境保护Ⅱ
603313,梦百合,2013,木材家具,5042,木材家具Ⅱ
603315,福鞍股份,2038,专用设备,5110,重型设备
603316,诚邦股份,2080,园林工程,5203,园林工程Ⅱ
603318,派思股份,2038,专用设备,5114,其他专用设备
603319,湘油泵,2037,机械配件,5096,泵、电机制造
603320,迪贝电气,2040,家电,5122,白色家电
603321,梅轮电梯,2038,专用设备,5105,电梯
603322,超讯通信,2051,通信服务,5152,通信服务Ⅱ
603323,吴江银行,2069,银行,5186,银行Ⅱ
603326,我乐家居,2013,木材家具,5042,木材家具Ⅱ
603328,依顿电子,2047,电子元器件,5142,印制电路板
603330,上海天洋,2016,化工,5051,精细化工
603331,百达精工,2043,汽车配件,5129,汽车配件Ⅱ
603333,明星电缆,2039,电气设备,5116,输变电设备
603335,迪生力,2043,汽车配件,5129,汽车配件Ⅱ
603336,宏辉果蔬,2001,农林,5002,农产品
603337,杰克股份,2036,轻工机械,5101,纺织服装机械
603338,浙江鼎力,2034,工程机械,5098,工程机械Ⅱ
603339,四方冷链,2038,专用设备,5106,制冷设备
603345,安井食品,2009,食品饮料,5213,食品
603355,莱克电气,2040,家电,5123,小家电
603357,设计总院,2054,工程建筑,5192,一般工程
603358,华达科技,2043,汽车配件,5129,汽车配件Ⅱ
603359,东珠景观,2080,园林工程,5203,园林工程Ⅱ
603360,百傲化学,2016,化工,5051,精细化工
603363,傲农生物,2003,饲料加工,5008,饲料加工Ⅱ
603365,水星家纺,2011,纺织,5038,家纺
603366,日出东方,2040,家电,5123,小家电
603367,辰欣药业,2021,医药制造,5072,化学药剂
603368,柳州医药,2024,医药流通,5080,医药流通Ⅱ
603369,今世缘,2010,酿酒,5030,白酒
603377,东方时尚,2078,综合行业,5199,综合行业Ⅱ
603378,亚士创能,2054,工程建筑,5194,建筑装饰
603380,易德龙,2047,电子元器件,5146,其他电子元器件
603383,顶点软件,2063,软件及系统,5155,行业应用系统
603385,惠达卫浴,2032,建材,5088,卫浴
603386,广东骏亚,2047,电子元器件,5142,印制电路板
603387,基蛋生物,2023,生物制品,5078,诊断试剂
603388,元成股份,2080,园林工程,5203,园林工程Ⅱ
603389,亚振家居,2013,木材家具,5042,木材家具Ⅱ
603393,新天然气,2053,公用事业,5137,供气
603396,金辰股份,2038,专用设备,5114,其他专用设备
603398,邦宝益智,2079,轻工产品,5175,玩具
603399,新华龙,2008,有色矿采,5202,稀有金属
603416,信捷电气,2041,仪器仪表,5119,工业控制自动化
603421,鼎信通讯,2048,通信设备,5150,通信交换传输设备
603429,集友股份,2015,包装印刷,5046,印刷
603444,吉比特,2076,互联网,5158,互联网Ⅱ
603456,九洲药业,2021,医药制造,5071,化学原料药
603458,勘设股份,2054,工程建筑,5192,一般工程
603466,风语筑,2054,工程建筑,5193,专业工程
603488,展鹏科技,2038,专用设备,5105,电梯
603496,恒为科技,2063,软件及系统,5155,行业应用系统
603499,翔港科技,2015,包装印刷,5047,包装
603500,祥和实业,2038,专用设备,5104,铁路设备
603501,韦尔股份,2047,电子元器件,5141,基础元器件
603505,金石资源,2008,有色矿采,5202,稀有金属
603507,振江股份,2033,金属制品,5093,金属制品Ⅱ
603508,思维列控,2063,软件及系统,5155,行业应用系统
603515,欧普照明,2047,电子元器件,5140,显示器件
603517,绝味食品,2009,食品饮料,5213,食品
603518,维格娜丝,2012,服装,5040,服装Ⅱ
603519,立霸股份,2077,复合材料,5082,复合材料Ⅱ
603520,司太立,2021,医药制造,5071,化学原料药
603527,众源新材,2007,有色金属,5019,金属压延
603528,多伦科技,2063,软件及系统,5155,行业应用系统
603533,掌阅科技,2076,互联网,5158,互联网Ⅱ
603535,嘉诚国际,2062,仓储物流,5185,仓储物流Ⅱ
603536,惠发股份,2009,食品饮料,5213,食品
603538,美诺华,2021,医药制造,5071,化学原料药
603555,贵人鸟,2012,服装,5040,服装Ⅱ
603556,海兴电力,2041,仪器仪表,5120,仪器仪表Ⅱ
603557,起步股份,2012,服装,5040,服装Ⅱ
603558,健盛集团,2012,服装,5041,服装辅料
603559,中通国脉,2051,通信服务,5152,通信服务Ⅱ
603566,普莱柯,2023,生物制品,5077,疫苗
603567,珍宝岛,2022,中药,5074,中成药
603568,伟明环保,2082,环境保护,5216,环境保护Ⅱ
603569,长久物流,2062,仓储物流,5185,仓储物流Ⅱ
603577,汇金通,2033,金属制品,5093,金属制品Ⅱ
603578,三星新材,2032,建材,5090,玻璃
603579,荣泰健康,2025,医疗服务,5081,医疗器械
603580,艾艾精工,2081,塑胶制品,5212,橡胶
603585,苏利股份,2016,化工,5051,精细化工
603586,金麒麟,2043,汽车配件,5129,汽车配件Ⅱ
603587,地素时尚,2012,服装,5040,服装Ⅱ
603588,高能环境,2082,环境保护,5216,环境保护Ⅱ
603589,口子窖,2010,酿酒,5030,白酒
603595,东尼电子,2050,电子设备,5154,电子设备Ⅱ
603598,引力传媒,2073,文化传媒,5172,广告
603599,广信股份,2018,农药,5067,农药Ⅱ
603600,永艺股份,2013,木材家具,5042,木材家具Ⅱ
603601,再升科技,2077,复合材料,5085,玻璃纤维
603602,纵横通信,2048,通信设备,5148,通信方案提供商
603603,博天环境,2082,环境保护,5216,环境保护Ⅱ
603605,珀莱雅,2019,日用化工,5066,日用化工Ⅱ
603606,东方电缆,2039,电气设备,5116,输变电设备
603607,京华激光,2015,包装印刷,5047,包装
603608,天创时尚,2012,服装,5040,服装Ⅱ
603609,禾丰牧业,2003,饲料加工,5008,饲料加工Ⅱ
603611,诺力股份,2034,工程机械,5098,工程机械Ⅱ
603612,索通发展,2016,化工,5055,其他化工制品
603615,茶花股份,2079,轻工产品,5217,家用轻工
603616,韩建河山,2032,建材,5092,其他建材
603617,君禾股份,2037,机械配件,5096,泵、电机制造
603618,杭电股份,2039,电气设备,5116,输变电设备
603619,中曼石油,2005,石油石化,5014,石油开采
603626,科森科技,2033,金属制品,5093,金属制品Ⅱ
603628,清源股份,2039,电气设备,5116,输变电设备
603630,拉芳家化,2019,日用化工,5066,日用化工Ⅱ
603633,徕木股份,2047,电子元器件,5146,其他电子元器件
603636,南威软件,2063,软件及系统,5155,行业应用系统
603637,镇海股份,2005,石油石化,5013,石油技术服务
603638,艾迪精密,2038,专用设备,5114,其他专用设备
603639,海利尔,2018,农药,5067,农药Ⅱ
603648,畅联股份,2062,仓储物流,5185,仓储物流Ⅱ
603656,泰禾光电,2041,仪器仪表,5119,工业控制自动化
603658,安图生物,2023,生物制品,5078,诊断试剂
603659,璞泰来,2038,专用设备,5114,其他专用设备
603660,苏州科达,2050,电子设备,5154,电子设备Ⅱ
603661,恒林股份,2013,木材家具,5042,木材家具Ⅱ
603663,三祥新材,2077,复合材料,5082,复合材料Ⅱ
603665,康隆达,2011,纺织,5036,棉纺
603667,五洲新春,2037,机械配件,5094,轴承阀门制造
603668,天马科技,2003,饲料加工,5008,饲料加工Ⅱ
603669,灵康药业,2021,医药制造,5072,化学药剂
603676,卫信康,2021,医药制造,5072,化学药剂
603677,奇精机械,2037,机械配件,5097,其他基础件
603678,火炬电子,2047,电子元器件,5141,基础元器件
603679,华体科技,2047,电子元器件,5140,显示器件
603680,今创集团,2038,专用设备,5114,其他专用设备
603683,晶华新材,2020,化纤,5061,粘胶纤维
603686,龙马环卫,2082,环境保护,5216,环境保护Ⅱ
603688,石英股份,2077,复合材料,5082,复合材料Ⅱ
603689,皖天然气,2053,公用事业,5137,供气
603690,至纯科技,2038,专用设备,5114,其他专用设备
603696,安记食品,2009,食品饮料,5213,食品
603698,航天工程,2054,工程建筑,5193,专业工程
603699,纽威股份,2037,机械配件,5094,轴承阀门制造
603701,德宏股份,2043,汽车配件,5128,汽车发动机
603703,盛洋科技,2039,电气设备,5116,输变电设备
603707,健友股份,2021,医药制造,5071,化学原料药
603708,家家悦,2066,零售业,5163,超市连锁
603716,塞力斯,2023,生物制品,5078,诊断试剂
603717,天域生态,2080,园林工程,5203,园林工程Ⅱ
603718,海利生物,2023,生物制品,5077,疫苗
603721,中广天择,2073,文化传媒,5173,广播电影电视
603722,阿科力,2016,化工,5051,精细化工
603725,天安新材,2081,塑胶制品,5211,塑料
603726,朗迪集团,2037,机械配件,5097,其他基础件
603727,博迈科,2054,工程建筑,5192,一般工程
603728,鸣志电器,2039,电气设备,5115,电气自控设备
603729,龙韵股份,2073,文化传媒,5172,广告
603730,岱美股份,2043,汽车配件,5129,汽车配件Ⅱ
603737,三棵树,2016,化工,5049,涂料油漆
603738,泰晶科技,2047,电子元器件,5146,其他电子元器件
603757,大元泵业,2037,机械配件,5096,泵、电机制造
603758,秦安股份,2043,汽车配件,5128,汽车发动机
603766,隆鑫通用,2046,摩托自行车,5132,助动车
603767,中马传动,2037,机械配件,5095,齿轮、制动制造
603768,常青股份,2043,汽车配件,5129,汽车配件Ⅱ
603776,永安行,2046,摩托自行车,5133,自行车
603777,来伊份,2066,零售业,5163,超市连锁
603778,乾景园林,2080,园林工程,5203,园林工程Ⅱ
603779,威龙股份,2010,酿酒,5031,葡萄酒
603787,新日股份,2046,摩托自行车,5132,助动车
603788,宁波高发,2043,汽车配件,5128,汽车发动机
603789,星光农机,2038,专用设备,5114,其他专用设备
603797,联泰环保,2053,公用事业,5139,水务
603798,康普顿,2016,化工,5055,其他化工制品
603799,华友钴业,2007,有色金属,5019,金属压延
603800,道森股份,2038,专用设备,5111,石油开采设备
603801,志邦股份,2013,木材家具,5042,木材家具Ⅱ
603803,瑞斯康达,2048,通信设备,5147,通信终端设备
603806,福斯特,2077,复合材料,5083,光伏电池
603808,歌力思,2012,服装,5040,服装Ⅱ
603809,豪能股份,2043,汽车配件,5129,汽车配件Ⅱ
603811,诚意药业,2021,医药制造,5071,化学原料药
603813,原尚股份,2062,仓储物流,5185,仓储物流Ⅱ
603816,顾家家居,2013,木材家具,5042,木材家具Ⅱ
603817,海峡环保,2053,公用事业,5139,水务
603818,曲美家居,2013,木材家具,5042,木材家具Ⅱ
603819,神力股份,2037,机械配件,5096,泵、电机制造
603822,嘉澳环保,2016,化工,5055,其他化工制品
603823,百合花,2016,化工,5049,涂料油漆
603825,华扬联众,2073,文化传媒,5172,广告
603826,坤彩科技,2077,复合材料,5082,复合材料Ⅱ
603828,柯利达,2054,工程建筑,5194,建筑装饰
603829,洛凯股份,2039,电气设备,5118,输变电配件
603833,欧派家居,2013,木材家具,5042,木材家具Ⅱ
603838,四通股份,2032,建材,5089,陶瓷
603839,安正时尚,2012,服装,5040,服装Ⅱ
603843,正平股份,2054,工程建筑,5192,一般工程
603855,华荣股份,2038,专用设备,5114,其他专用设备
603856,东宏股份,2081,塑胶制品,5211,塑料
603858,步长制药,2022,中药,5074,中成药
603859,能科股份,2082,环境保护,5216,环境保护Ⅱ
603860,中公高科,2054,工程建筑,5193,专业工程
603861,白云电器,2039,电气设备,5118,输变电配件
603866,桃李面包,2009,食品饮料,5213,食品
603868,飞科电器,2040,家电,5123,小家电
603869,北部湾旅,2068,旅游,5168,旅游Ⅱ
603877,太平鸟,2012,服装,5040,服装Ⅱ
603878,武进不锈,2006,钢铁,5015,普钢
603879,永悦科技,2016,化工,5055,其他化工制品
603880,南卫股份,2025,医疗服务,5205,医疗服务Ⅱ
603881,数据港,2063,软件及系统,5155,行业应用系统
603882,金域医学,2025,医疗服务,5205,医疗服务Ⅱ
603883,老百姓,2024,医药流通,5080,医药流通Ⅱ
603885,吉祥航空,2058,航空运输,5180,航空运输Ⅱ
603886,元祖股份,2009,食品饮料,5213,食品
603887,城地股份,2054,工程建筑,5192,一般工程
603888,新华网,2076,互联网,5158,互联网Ⅱ
603889,新澳股份,2011,纺织,5037,毛纺
603896,寿仙谷,2022,中药,5074,中成药
603898,好莱客,2013,木材家具,5042,木材家具Ⅱ
603899,晨光文具,2079,轻工产品,5174,轻工产品Ⅱ
603900,通灵珠宝,2079,轻工产品,5217,家用轻工
603901,永创智能,2036,轻工机械,5102,印刷包装机械
603903,中持股份,2082,环境保护,5216,环境保护Ⅱ
603906,龙蟠科技,2016,化工,5051,精细化工
603908,牧高笛,2012,服装,5040,服装Ⅱ
603909,合诚股份,2054,工程建筑,5192,一般工程
603912,佳力图,2038,专用设备,5114,其他专用设备
603916,苏博特,2032,建材,5091,混凝土
603918,金桥信息,2063,软件及系统,5155,行业应用系统
603919,金徽酒,2010,酿酒,5030,白酒
603920,世运电路,2047,电子元器件,5142,印制电路板
603922,金鸿顺,2043,汽车配件,5129,汽车配件Ⅱ
603926,铁流股份,2043,汽车配件,5129,汽车配件Ⅱ
